MUN,AVL,4664,34,10260,10252,1,0,2016-04-16 00:00:00,2015/2016,1.22,6.5,17
NEW,SWA,4665,34,10261,10003,3,0,2016-04-16 00:00:00,2015/2016,2.3,3.4,3.3
NOR,SUN,4666,34,9850,8472,0,3,2016-04-16 00:00:00,2015/2016,2.38,3.3,3.3
WBA,WAT,4668,34,8659,9817,0,1,2016-04-16 00:00:00,2015/2016,2.38,3.13,3.5
CRY,EVE,4671,35,9826,8668,0,0,2016-04-13 00:00:00,2015/2016,2.9,3.4,2.6
LIV,STK,4651,33,8650,10194,4,1,2016-04-10 00:00:00,2015/2016,1.62,4.1,6.25
SUN,LEI,4654,33,8472,8197,0,2,2016-04-10 00:00:00,2015/2016,3.6,3.4,2.2
TOT,MUN,4656,33,8586,10260,3,0,2016-04-10 00:00:00,2015/2016,1.93,3.6,4.2
AVL,BOU,4649,33,10252,8678,1,2,2016-04-09 00:00:00,2015/2016,3.5,3.4,2.2
CRY,NOR,4650,33,9826,9850,1,0,2016-04-09 00:00:00,2015/2016,2.1,3.4,3.9
MCI,WBA,4652,33,8456,8659,2,1,2016-04-09 00:00:00,2015/2016,1.33,5.2,10.5
SOU,NEW,4653,33,8466,10261,3,1,2016-04-09 00:00:00,2015/2016,1.57,4.1,7
SWA,CHE,4655,33,10003,8455,1,0,2016-04-09 00:00:00,2015/2016,4,3.4,2.1
WAT,EVE,4657,33,9817,8668,1,1,2016-04-09 00:00:00,2015/2016,3.5,3.4,2.25
WHU,ARS,4658,33,8654,9825,3,3,2016-04-09 00:00:00,2015/2016,3.9,3.75,2
LEI,SOU,4642,32,8197,8466,1,0,2016-04-03 00:00:00,2015/2016,2.3,3.3,3.5
MUN,EVE,4644,32,10260,8668,1,0,2016-04-03 00:00:00,2015/2016,2.1,3.4,3.9
ARS,WAT,4639,32,9825,9817,4,0,2016-04-02 00:00:00,2015/2016,1.36,5.4,9.5
AVL,CHE,4640,32,10252,8455,0,4,2016-04-02 00:00:00,2015/2016,6.5,4,1.6
BOU,MCI,4641,32,8678,8456,0,4,2016-04-02 00:00:00,2015/2016,3.7,3.6,2.1
LIV,TOT,4643,32,8650,8586,1,1,2016-04-02 00:00:00,2015/2016,2.5,3.4,3
NOR,NEW,4645,32,9850,10261,3,2,2016-04-02 00:00:00,2015/2016,2.25,3.3,3.6
STK,SWA,4646,32,10194,10003,2,2,2016-04-02 00:00:00,2015/2016,2.25,3.2,3.75
SUN,WBA,4647,32,8472,8659,0,0,2016-04-02 00:00:00,2015/2016,2.1,3.25,4.1
WHU,CRY,4648,32,8654,9826,2,2,2016-04-02 00:00:00,2015/2016,1.95,3.6,4.3
MCI,MUN,4632,31,8456,10260,0,1,2016-03-20 00:00:00,2015/2016,1.85,3.75,4.6
NEW,SUN,4633,31,10261,8472,1,1,2016-03-20 00:00:00,2015/2016,2.1,3.5,3.8
SOU,LIV,4634,31,8466,8650,3,2,2016-03-20 00:00:00,2015/2016,2.7,3.25,2.9
TOT,BOU,4636,31,8586,8678,3,0,2016-03-20 00:00:00,2015/2016,1.53,4.4,7
CHE,WHU,4629,31,8455,8654,2,2,2016-03-19 00:00:00,2015/2016,1.73,3.9,5.2
CRY,LEI,4630,31,9826,8197,0,1,2016-03-19 00:00:00,2015/2016,3,3.3,2.55
EVE,ARS,4631,31,8668,9825,0,2,2016-03-19 00:00:00,2015/2016,2.7,3.6,2.7
SWA,AVL,4635,31,10003,10252,1,0,2016-03-19 00:00:00,2015/2016,1.7,3.8,5.75
WAT,STK,4637,31,9817,10194,1,2,2016-03-19 00:00:00,2015/2016,2.45,3.2,3.3
WBA,NOR,4638,31,8659,9850,0,1,2016-03-19 00:00:00,2015/2016,2.25,3.2,3.7
LEI,NEW,4622,30,8197,10261,1,0,2016-03-14 00:00:00,2015/2016,1.62,4.2,6
AVL,TOT,4620,30,10252,8586,0,2,2016-03-13 00:00:00,2015/2016,7,4.4,1.5
BOU,SWA,4621,30,8678,10003,3,2,2016-03-12 00:00:00,2015/2016,1.95,3.4,4.5
NOR,MCI,4625,30,9850,8456,0,0,2016-03-12 00:00:00,2015/2016,6.25,4.2,1.6
STK,SOU,4626,30,10194,8466,1,2,2016-03-12 00:00:00,2015/2016,2.75,3.2,2.88
CRY,LIV,4600,29,9826,8650,1,2,2016-03-06 00:00:00,2015/2016,3.75,3.4,2.15
WBA,MUN,4608,29,8659,10260,1,0,2016-03-06 00:00:00,2015/2016,4.33,3.3,2.05
CHE,STK,4599,29,8455,10194,1,1,2016-03-05 00:00:00,2015/2016,1.53,4.3,7
EVE,WHU,4601,29,8668,8654,2,3,2016-03-05 00:00:00,2015/2016,1.7,4.1,5.2
MCI,AVL,4602,29,8456,10252,4,0,2016-03-05 00:00:00,2015/2016,1.22,7,15
NEW,BOU,4603,29,10261,8678,1,3,2016-03-05 00:00:00,2015/2016,2.7,3.4,2.75
SOU,SUN,4604,29,8466,8472,1,1,2016-03-05 00:00:00,2015/2016,1.6,4.1,6.5
SWA,NOR,4605,29,10003,9850,1,0,2016-03-05 00:00:00,2015/2016,2,3.5,4.2
TOT,ARS,4606,29,8586,9825,2,2,2016-03-05 00:00:00,2015/2016,2.38,3.6,3.1
WAT,LEI,4607,29,9817,8197,0,1,2016-03-05 00:00:00,2015/2016,3,3.3,2.55
ARS,SWA,4589,28,9825,10003,1,2,2016-03-02 00:00:00,2015/2016,1.36,5.2,10
WHU,TOT,4595,28,8654,8586,1,0,2016-03-02 00:00:00,2015/2016,4,3.5,2.05
LIV,MCI,4596,28,8650,8456,3,0,2016-03-02 00:00:00,2015/2016,2.7,3.4,2.8
MUN,WAT,4597,28,10260,9817,1,0,2016-03-02 00:00:00,2015/2016,1.67,3.9,6
STK,NEW,4598,28,10194,10261,1,0,2016-03-02 00:00:00,2015/2016,2,3.5,4.2
AVL,EVE,4590,28,10252,8668,1,3,2016-03-01 00:00:00,2015/2016,4.6,3.6,1.9
BOU,SOU,4591,28,8678,8466,2,0,2016-03-01 00:00:00,2015/2016,2.9,3.2,2.7
LEI,WBA,4592,28,8197,8659,2,2,2016-03-01 00:00:00,2015/2016,1.7,3.75,6
NOR,CHE,4593,28,9850,8455,1,2,2016-03-01 00:00:00,2015/2016,5.4,4,1.7
SUN,CRY,4594,28,8472,9826,2,2,2016-03-01 00:00:00,2015/2016,2.5,3.3,3.13
MUN,ARS,4581,27,10260,9825,3,2,2016-02-28 00:00:00,2015/2016,3.4,3.25,2.38
