AVL,ARS,4339,5,10252,9825,0,3,2014-09-20 00:00:00,2014/2015
BUR,SUN,4340,5,8191,8472,0,0,2014-09-20 00:00:00,2014/2015
NEW,HUL,4344,5,10261,8667,2,2,2014-09-20 00:00:00,2014/2015
QPR,STK,4345,5,10172,10194,2,2,2014-09-20 00:00:00,2014/2015
SWA,SOU,4346,5,10003,8466,0,1,2014-09-20 00:00:00,2014/2015
WHU,LIV,4348,5,8654,8650,3,1,2014-09-20 00:00:00,2014/2015
HUL,WHU,4332,4,8667,8654,2,2,2014-09-15 00:00:00,2014/2015
MUN,QPR,4334,4,10260,10172,4,0,2014-09-14 00:00:00,2014/2015
ARS,MCI,4329,4,9825,8456,2,2,2014-09-13 00:00:00,2014/2015
CHE,SWA,4330,4,8455,10003,4,2,2014-09-13 00:00:00,2014/2015
CRY,BUR,4331,4,9826,8191,0,0,2014-09-13 00:00:00,2014/2015
LIV,AVL,4333,4,8650,10252,0,1,2014-09-13 00:00:00,2014/2015
SOU,NEW,4335,4,8466,10261,4,0,2014-09-13 00:00:00,2014/2015
STK,LEI,4336,4,10194,8197,0,1,2014-09-13 00:00:00,2014/2015
SUN,TOT,4337,4,8472,8586,2,2,2014-09-13 00:00:00,2014/2015
WBA,EVE,4338,4,8659,8668,0,2,2014-09-13 00:00:00,2014/2015
AVL,HUL,4229,3,10252,8667,2,1,2014-08-31 00:00:00,2014/2015
LEI,ARS,4232,3,8197,9825,1,1,2014-08-31 00:00:00,2014/2015
TOT,LIV,4237,3,8586,8650,0,3,2014-08-31 00:00:00,2014/2015
BUR,MUN,4230,3,8191,10260,0,0,2014-08-30 00:00:00,2014/2015
EVE,CHE,4231,3,8668,8455,3,6,2014-08-30 00:00:00,2014/2015
MCI,STK,4233,3,8456,10194,0,1,2014-08-30 00:00:00,2014/2015
NEW,CRY,4234,3,10261,9826,3,3,2014-08-30 00:00:00,2014/2015
QPR,SUN,4235,3,10172,8472,1,0,2014-08-30 00:00:00,2014/2015
SWA,WBA,4236,3,10003,8659,3,0,2014-08-30 00:00:00,2014/2015
WHU,SOU,4238,3,8654,8466,1,3,2014-08-30 00:00:00,2014/2015
MCI,LIV,4124,2,8456,8650,3,1,2014-08-25 00:00:00,2014/2015
HUL,STK,4123,2,8667,10194,1,1,2014-08-24 00:00:00,2014/2015
SUN,MUN,4126,2,8472,10260,1,1,2014-08-24 00:00:00,2014/2015
TOT,QPR,4128,2,8586,10172,4,0,2014-08-24 00:00:00,2014/2015
AVL,NEW,4119,2,10252,10261,0,0,2014-08-23 00:00:00,2014/2015
CHE,LEI,4120,2,8455,8197,2,0,2014-08-23 00:00:00,2014/2015
CRY,WHU,4121,2,9826,8654,1,3,2014-08-23 00:00:00,2014/2015
EVE,ARS,4122,2,8668,9825,2,2,2014-08-23 00:00:00,2014/2015
SOU,WBA,4125,2,8466,8659,0,0,2014-08-23 00:00:00,2014/2015
SWA,BUR,4127,2,10003,8191,1,0,2014-08-23 00:00:00,2014/2015
BUR,CHE,4010,1,8191,8455,1,3,2014-08-18 00:00:00,2014/2015
LIV,SOU,4012,1,8650,8466,2,1,2014-08-17 00:00:00,2014/2015
NEW,MCI,4014,1,10261,8456,0,2,2014-08-17 00:00:00,2014/2015
ARS,CRY,4009,1,9825,9826,2,1,2014-08-16 00:00:00,2014/2015
LEI,EVE,4011,1,8197,8668,2,2,2014-08-16 00:00:00,2014/2015
MUN,SWA,4013,1,10260,10003,1,2,2014-08-16 00:00:00,2014/2015
QPR,HUL,4015,1,10172,8667,0,1,2014-08-16 00:00:00,2014/2015
STK,AVL,4016,1,10194,10252,0,1,2014-08-16 00:00:00,2014/2015
WBA,SUN,4017,1,8659,8472,2,2,2014-08-16 00:00:00,2014/2015
WHU,TOT,4018,1,8654,8586,0,1,2014-08-16 00:00:00,2014/2015
CAR,CHE,3939,38,8344,8455,1,2,2014-05-11 00:00:00,2013/2014
FUL,CRY,3940,38,9879,9826,2,2,2014-05-11 00:00:00,2013/2014
HUL,EVE,3941,38,8667,8668,0,2,2014-05-11 00:00:00,2013/2014
LIV,NEW,3942,38,8650,10261,2,1,2014-05-11 00:00:00,2013/2014
MCI,WHU,3943,38,8456,8654,2,0,2014-05-11 00:00:00,2013/2014
NOR,ARS,3944,38,9850,9825,0,2,2014-05-11 00:00:00,2013/2014
SOU,MUN,3945,38,8466,10260,1,1,2014-05-11 00:00:00,2013/2014
SUN,SWA,3946,38,8472,10003,1,3,2014-05-11 00:00:00,2013/2014
TOT,AVL,3947,38,8586,10252,3,0,2014-05-11 00:00:00,2013/2014
WBA,STK,3948,38,8659,10194,1,2,2014-05-11 00:00:00,2013/2014
SUN,WBA,3836,28,8472,8659,2,0,2014-05-07 00:00:00,2013/2014
MCI,AVL,3844,29,8456,10252,4,0,2014-05-07 00:00:00,2013/2014
MUN,HUL,3903,34,10260,8667,3,1,2014-05-06 00:00:00,2013/2014
CRY,LIV,3932,37,9826,8650,3,3,2014-05-05 00:00:00,2013/2014
ARS,WBA,3929,37,9825,8659,1,0,2014-05-04 00:00:00,2013/2014
CHE,NOR,3931,37,8455,9850,0,0,2014-05-04 00:00:00,2013/2014
AVL,HUL,3930,37,10252,8667,3,1,2014-05-03 00:00:00,2013/2014
EVE,MCI,3933,37,8668,8456,2,3,2014-05-03 00:00:00,2013/2014
MUN,SUN,3934,37,10260,8472,0,1,2014-05-03 00:00:00,2013/2014
NEW,CAR,3935,37,10261,8344,3,0,2014-05-03 00:00:00,2013/2014
STK,FUL,3936,37,10194,9879,4,1,2014-05-03 00:00:00,2013/2014
SWA,SOU,3937,37,10003,8466,0,1,2014-05-03 00:00:00,2013/2014
WHU,TOT,3938,37,8654,8586,2,0,2014-05-03 00:00:00,2013/2014
ARS,NEW,3919,36,9825,10261,3,0,2014-04-28 00:00:00,2013/2014
CRY,MCI,3920,36,9826,8456,0,2,2014-04-27 00:00:00,2013/2014
LIV,CHE,3922,36,8650,8455,0,2,2014-04-27 00:00:00,2013/2014
SUN,CAR,3926,36,8472,8344,4,0,2014-04-27 00:00:00,2013/2014
FUL,HUL,3921,36,9879,8667,2,2,2014-04-26 00:00:00,2013/2014
MUN,NOR,3923,36,10260,9850,4,0,2014-04-26 00:00:00,2013/2014
SOU,EVE,3924,36,8466,8668,2,0,2014-04-26 00:00:00,2013/2014
STK,TOT,3925,36,10194,8586,0,1,2014-04-26 00:00:00,2013/2014
SWA,AVL,3927,36,10003,10252,4,1,2014-04-26 00:00:00,2013/2014
WBA,WHU,3928,36,8659,8654,1,0,2014-04-26 00:00:00,2013/2014
MCI,WBA,3914,35,8456,8659,3,1,2014-04-21 00:00:00,2013/2014
EVE,MUN,3912,35,8668,10260,2,0,2014-04-20 00:00:00,2013/2014
HUL,ARS,3913,35,8667,9825,0,3,2014-04-20 00:00:00,2013/2014
NOR,LIV,3916,35,9850,8650,2,3,2014-04-20 00:00:00,2013/2014
AVL,SOU,3909,35,10252,8466,0,0,2014-04-19 00:00:00,2013/2014
CAR,STK,3910,35,8344,10194,1,1,2014-04-19 00:00:00,2013/2014
CHE,SUN,3911,35,8455,8472,1,2,2014-04-19 00:00:00,2013/2014
NEW,SWA,3915,35,10261,10003,1,2,2014-04-19 00:00:00,2013/2014
TOT,FUL,3917,35,8586,9879,3,1,2014-04-19 00:00:00,2013/2014
WHU,CRY,3918,35,8654,9826,0,1,2014-04-19 00:00:00,2013/2014
EVE,CRY,3815,26,8668,9826,2,3,2014-04-16 00:00:00,2013/2014
MCI,SUN,3817,26,8456,8472,2,2,2014-04-16 00:00:00,2013/2014
ARS,WHU,3899,34,9825,8654,3,1,2014-04-15 00:00:00,2013/2014
LIV,MCI,3902,34,8650,8456,3,2,2014-04-13 00:00:00,2013/2014
SWA,CHE,3907,34,10003,8455,0,1,2014-04-13 00:00:00,2013/2014
CRY,AVL,3900,34,9826,10252,1,0,2014-04-12 00:00:00,2013/2014
FUL,NOR,3901,34,9879,9850,1,0,2014-04-12 00:00:00,2013/2014
SOU,CAR,3904,34,8466,8344,0,1,2014-04-12 00:00:00,2013/2014
STK,NEW,3905,34,10194,10261,1,0,2014-04-12 00:00:00,2013/2014
SUN,EVE,3906,34,8472,8668,0,1,2014-04-12 00:00:00,2013/2014
WBA,TOT,3908,34,8659,8586,3,3,2014-04-12 00:00:00,2013/2014
TOT,SUN,3897,33,8586,8472,5,1,2014-04-07 00:00:00,2013/2014
EVE,ARS,3892,33,8668,9825,3,0,2014-04-06 00:00:00,2013/2014
WHU,LIV,3898,33,8654,8650,1,2,2014-04-06 00:00:00,2013/2014
AVL,FUL,3889,33,10252,9879,1,2,2014-04-05 00:00:00,2013/2014
CAR,CRY,3890,33,8344,9826,0,3,2014-04-05 00:00:00,2013/2014
CHE,STK,3891,33,8455,10194,3,0,2014-04-05 00:00:00,2013/2014
HUL,SWA,3893,33,8667,10003,1,0,2014-04-05 00:00:00,2013/2014
MCI,SOU,3894,33,8456,8466,4,1,2014-04-05 00:00:00,2013/2014
NEW,MUN,3895,33,10261,10260,0,4,2014-04-05 00:00:00,2013/2014
NOR,WBA,3896,33,9850,8659,0,1,2014-04-05 00:00:00,2013/2014
SUN,WHU,3886,32,8472,8654,1,2,2014-03-31 00:00:00,2013/2014
FUL,EVE,3881,32,9879,8668,1,3,2014-03-30 00:00:00,2013/2014
LIV,TOT,3882,32,8650,8586,4,0,2014-03-30 00:00:00,2013/2014
ARS,MCI,3879,32,9825,8456,1,1,2014-03-29 00:00:00,2013/2014
CRY,CHE,3880,32,9826,8455,1,0,2014-03-29 00:00:00,2013/2014
MUN,AVL,3883,32,10260,10252,4,1,2014-03-29 00:00:00,2013/2014
SOU,NEW,3884,32,8466,10261,4,0,2014-03-29 00:00:00,2013/2014
STK,HUL,3885,32,10194,8667,1,0,2014-03-29 00:00:00,2013/2014
SWA,NOR,3887,32,10003,9850,3,0,2014-03-29 00:00:00,2013/2014
WBA,CAR,3888,32,8659,8344,3,3,2014-03-29 00:00:00,2013/2014
LIV,SUN,3843,29,8650,8472,2,1,2014-03-26 00:00:00,2013/2014
WHU,HUL,3848,29,8654,8667,2,1,2014-03-26 00:00:00,2013/2014
MUN,MCI,3833,28,10260,8456,0,3,2014-03-25 00:00:00,2013/2014
ARS,SWA,3839,29,9825,10003,2,2,2014-03-25 00:00:00,2013/2014
NEW,EVE,3845,29,10261,8668,0,3,2014-03-25 00:00:00,2013/2014
AVL,STK,3869,31,10252,10194,1,4,2014-03-23 00:00:00,2013/2014
TOT,SOU,3877,31,8586,8466,3,2,2014-03-23 00:00:00,2013/2014
CAR,LIV,3870,31,8344,8650,3,6,2014-03-22 00:00:00,2013/2014
CHE,ARS,3871,31,8455,9825,6,0,2014-03-22 00:00:00,2013/2014
EVE,SWA,3872,31,8668,10003,3,2,2014-03-22 00:00:00,2013/2014
HUL,WBA,3873,31,8667,8659,2,0,2014-03-22 00:00:00,2013/2014
MCI,FUL,3874,31,8456,9879,5,0,2014-03-22 00:00:00,2013/2014
NEW,CRY,3875,31,10261,9826,1,0,2014-03-22 00:00:00,2013/2014
NOR,SUN,3876,31,9850,8472,2,0,2014-03-22 00:00:00,2013/2014
WHU,MUN,3878,31,8654,10260,0,2,2014-03-22 00:00:00,2013/2014
MUN,LIV,3864,30,10260,8650,0,3,2014-03-16 00:00:00,2013/2014
TOT,ARS,3868,30,8586,9825,0,1,2014-03-16 00:00:00,2013/2014
SWA,WBA,3859,30,10003,8659,1,2,2014-03-15 00:00:00,2013/2014
AVL,CHE,3860,30,10252,8455,1,0,2014-03-15 00:00:00,2013/2014
EVE,CAR,3861,30,8668,8344,2,1,2014-03-15 00:00:00,2013/2014
FUL,NEW,3862,30,9879,10261,1,0,2014-03-15 00:00:00,2013/2014
HUL,MCI,3863,30,8667,8456,0,2,2014-03-15 00:00:00,2013/2014
SOU,NOR,3865,30,8466,9850,4,2,2014-03-15 00:00:00,2013/2014
STK,WHU,3866,30,10194,8654,3,1,2014-03-15 00:00:00,2013/2014
SUN,CRY,3867,30,8472,9826,0,0,2014-03-15 00:00:00,2013/2014
CAR,FUL,3840,29,8344,9879,3,1,2014-03-08 00:00:00,2013/2014
CHE,TOT,3841,29,8455,8586,4,0,2014-03-08 00:00:00,2013/2014
CRY,SOU,3842,29,9826,8466,0,1,2014-03-08 00:00:00,2013/2014
NOR,STK,3846,29,9850,10194,1,1,2014-03-08 00:00:00,2013/2014
WBA,MUN,3847,29,8659,10260,0,3,2014-03-08 00:00:00,2013/2014
AVL,NOR,3829,28,10252,9850,4,1,2014-03-02 00:00:00,2013/2014
SWA,CRY,3837,28,10003,9826,1,1,2014-03-02 00:00:00,2013/2014
TOT,CAR,3838,28,8586,8344,1,0,2014-03-02 00:00:00,2013/2014
EVE,WHU,3830,28,8668,8654,1,0,2014-03-01 00:00:00,2013/2014
FUL,CHE,3831,28,9879,8455,1,3,2014-03-01 00:00:00,2013/2014
HUL,NEW,3832,28,8667,10261,1,4,2014-03-01 00:00:00,2013/2014
SOU,LIV,3834,28,8466,8650,0,3,2014-03-01 00:00:00,2013/2014
STK,ARS,3835,28,10194,9825,1,0,2014-03-01 00:00:00,2013/2014
LIV,SWA,3823,27,8650,10003,4,3,2014-02-23 00:00:00,2013/2014
NEW,AVL,3825,27,10261,10252,1,0,2014-02-23 00:00:00,2013/2014
NOR,TOT,3826,27,9850,8586,1,0,2014-02-23 00:00:00,2013/2014
ARS,SUN,3819,27,9825,8472,4,1,2014-02-22 00:00:00,2013/2014
CAR,HUL,3820,27,8344,8667,0,4,2014-02-22 00:00:00,2013/2014
CHE,EVE,3821,27,8455,8668,1,0,2014-02-22 00:00:00,2013/2014
CRY,MUN,3822,27,9826,10260,0,2,2014-02-22 00:00:00,2013/2014
MCI,STK,3824,27,8456,10194,1,0,2014-02-22 00:00:00,2013/2014
WBA,FUL,3827,27,8659,9879,1,1,2014-02-22 00:00:00,2013/2014
WHU,SOU,3828,27,8654,8466,3,1,2014-02-22 00:00:00,2013/2014
ARS,MUN,3809,26,9825,10260,0,0,2014-02-12 00:00:00,2013/2014
STK,SWA,3812,26,10194,10003,1,1,2014-02-12 00:00:00,2013/2014
FUL,LIV,3816,26,9879,8650,2,3,2014-02-12 00:00:00,2013/2014
NEW,TOT,3818,26,10261,8586,0,4,2014-02-12 00:00:00,2013/2014
CAR,AVL,3810,26,8344,10252,0,0,2014-02-11 00:00:00,2013/2014
HUL,SOU,3811,26,8667,8466,0,1,2014-02-11 00:00:00,2013/2014
WBA,CHE,3813,26,8659,8455,1,1,2014-02-11 00:00:00,2013/2014
WHU,NOR,3814,26,8654,9850,2,0,2014-02-11 00:00:00,2013/2014
MUN,FUL,3803,25,10260,9879,2,2,2014-02-09 00:00:00,2013/2014
TOT,EVE,3808,25,8586,8668,1,0,2014-02-09 00:00:00,2013/2014
CRY,WBA,3799,25,9826,8659,3,1,2014-02-08 00:00:00,2013/2014
AVL,WHU,3800,25,10252,8654,0,2,2014-02-08 00:00:00,2013/2014
CHE,NEW,3801,25,8455,10261,3,0,2014-02-08 00:00:00,2013/2014
LIV,ARS,3802,25,8650,9825,5,1,2014-02-08 00:00:00,2013/2014
NOR,MCI,3804,25,9850,8456,0,0,2014-02-08 00:00:00,2013/2014
SOU,STK,3805,25,8466,10194,2,2,2014-02-08 00:00:00,2013/2014
SUN,HUL,3806,25,8472,8667,0,2,2014-02-08 00:00:00,2013/2014
SWA,CAR,3807,25,10003,8344,3,0,2014-02-08 00:00:00,2013/2014
MCI,CHE,3794,24,8456,8455,0,1,2014-02-03 00:00:00,2013/2014
ARS,CRY,3789,24,9825,9826,2,0,2014-02-02 00:00:00,2013/2014
WBA,LIV,3797,24,8659,8650,1,1,2014-02-02 00:00:00,2013/2014
CAR,NOR,3790,24,8344,9850,2,1,2014-02-01 00:00:00,2013/2014
EVE,AVL,3791,24,8668,10252,2,1,2014-02-01 00:00:00,2013/2014
FUL,SOU,3792,24,9879,8466,0,3,2014-02-01 00:00:00,2013/2014
HUL,TOT,3793,24,8667,8586,1,1,2014-02-01 00:00:00,2013/2014
NEW,SUN,3795,24,10261,8472,0,3,2014-02-01 00:00:00,2013/2014
STK,MUN,3796,24,10194,10260,2,1,2014-02-01 00:00:00,2013/2014
WHU,SWA,3798,24,8654,10003,2,0,2014-02-01 00:00:00,2013/2014
AVL,WBA,3779,23,10252,8659,4,3,2014-01-29 00:00:00,2013/2014
SUN,STK,3785,23,8472,10194,1,0,2014-01-29 00:00:00,2013/2014
CHE,WHU,3787,23,8455,8654,0,0,2014-01-29 00:00:00,2013/2014
TOT,MCI,3788,23,8586,8456,1,5,2014-01-29 00:00:00,2013/2014
CRY,HUL,3780,23,9826,8667,1,0,2014-01-28 00:00:00,2013/2014
LIV,EVE,3781,23,8650,8668,4,0,2014-01-28 00:00:00,2013/2014
MUN,CAR,3782,23,10260,8344,2,0,2014-01-28 00:00:00,2013/2014
NOR,NEW,3783,23,9850,10261,0,0,2014-01-28 00:00:00,2013/2014
SOU,ARS,3784,23,8466,9825,2,2,2014-01-28 00:00:00,2013/2014
SWA,FUL,3786,23,10003,9879,2,0,2014-01-28 00:00:00,2013/2014
WBA,EVE,3777,22,8659,8668,1,1,2014-01-20 00:00:00,2013/2014
CHE,MUN,3770,22,8455,10260,3,1,2014-01-19 00:00:00,2013/2014
SWA,TOT,3776,22,10003,8586,1,3,2014-01-19 00:00:00,2013/2014
ARS,FUL,3769,22,9825,9879,2,0,2014-01-18 00:00:00,2013/2014
CRY,STK,3771,22,9826,10194,1,0,2014-01-18 00:00:00,2013/2014
LIV,AVL,3772,22,8650,10252,2,2,2014-01-18 00:00:00,2013/2014
MCI,CAR,3773,22,8456,8344,4,2,2014-01-18 00:00:00,2013/2014
NOR,HUL,3774,22,9850,8667,1,0,2014-01-18 00:00:00,2013/2014
SUN,SOU,3775,22,8472,8466,2,2,2014-01-18 00:00:00,2013/2014
WHU,NEW,3778,22,8654,10261,1,3,2014-01-18 00:00:00,2013/2014
AVL,ARS,3759,21,10252,9825,1,2,2014-01-13 00:00:00,2013/2014
NEW,MCI,3765,21,10261,8456,0,2,2014-01-12 00:00:00,2013/2014
STK,LIV,3767,21,10194,8650,3,5,2014-01-12 00:00:00,2013/2014
CAR,WHU,3760,21,8344,8654,0,2,2014-01-11 00:00:00,2013/2014
EVE,NOR,3761,21,8668,9850,2,0,2014-01-11 00:00:00,2013/2014
FUL,SUN,3762,21,9879,8472,1,4,2014-01-11 00:00:00,2013/2014
HUL,CHE,3763,21,8667,8455,0,2,2014-01-11 00:00:00,2013/2014
MUN,SWA,3764,21,10260,10003,2,0,2014-01-11 00:00:00,2013/2014
SOU,WBA,3766,21,8466,8659,1,0,2014-01-11 00:00:00,2013/2014
TOT,CRY,3768,21,8586,9826,2,0,2014-01-11 00:00:00,2013/2014
ARS,CAR,3749,20,9825,8344,2,0,2014-01-01 00:00:00,2013/2014
CRY,NOR,3750,20,9826,9850,1,1,2014-01-01 00:00:00,2013/2014
FUL,WHU,3751,20,9879,8654,2,1,2014-01-01 00:00:00,2013/2014
LIV,HUL,3752,20,8650,8667,2,0,2014-01-01 00:00:00,2013/2014
MUN,TOT,3753,20,10260,8586,1,2,2014-01-01 00:00:00,2013/2014
SOU,CHE,3754,20,8466,8455,0,3,2014-01-01 00:00:00,2013/2014
STK,EVE,3755,20,10194,8668,1,1,2014-01-01 00:00:00,2013/2014
SUN,AVL,3756,20,8472,10252,0,1,2014-01-01 00:00:00,2013/2014
SWA,MCI,3757,20,10003,8456,2,3,2014-01-01 00:00:00,2013/2014
WBA,NEW,3758,20,8659,10261,1,0,2014-01-01 00:00:00,2013/2014
CHE,LIV,3731,19,8455,8650,2,1,2013-12-29 00:00:00,2013/2014
EVE,SOU,3732,19,8668,8466,2,1,2013-12-29 00:00:00,2013/2014
NEW,ARS,3735,19,10261,9825,0,1,2013-12-29 00:00:00,2013/2014
TOT,STK,3737,19,8586,10194,3,0,2013-12-29 00:00:00,2013/2014
AVL,SWA,3729,19,10252,10003,1,1,2013-12-28 00:00:00,2013/2014
CAR,SUN,3730,19,8344,8472,2,2,2013-12-28 00:00:00,2013/2014
HUL,FUL,3733,19,8667,9879,6,0,2013-12-28 00:00:00,2013/2014
MCI,CRY,3734,19,8456,9826,1,0,2013-12-28 00:00:00,2013/2014
NOR,MUN,3736,19,9850,10260,0,1,2013-12-28 00:00:00,2013/2014
WHU,WBA,3738,19,8654,8659,3,3,2013-12-28 00:00:00,2013/2014
AVL,CRY,3719,18,10252,9826,0,1,2013-12-26 00:00:00,2013/2014
CAR,SOU,3720,18,8344,8466,0,3,2013-12-26 00:00:00,2013/2014
CHE,SWA,3721,18,8455,10003,1,0,2013-12-26 00:00:00,2013/2014
EVE,SUN,3722,18,8668,8472,0,1,2013-12-26 00:00:00,2013/2014
HUL,MUN,3723,18,8667,10260,2,3,2013-12-26 00:00:00,2013/2014
MCI,LIV,3724,18,8456,8650,2,1,2013-12-26 00:00:00,2013/2014
NEW,STK,3725,18,10261,10194,5,1,2013-12-26 00:00:00,2013/2014
NOR,FUL,3726,18,9850,9879,1,2,2013-12-26 00:00:00,2013/2014
TOT,WBA,3727,18,8586,8659,1,1,2013-12-26 00:00:00,2013/2014
WHU,ARS,3728,18,8654,9825,1,3,2013-12-26 00:00:00,2013/2014
ARS,CHE,3709,17,9825,8455,0,0,2013-12-23 00:00:00,2013/2014
SOU,TOT,3714,17,8466,8586,2,3,2013-12-22 00:00:00,2013/2014
SWA,EVE,3717,17,10003,8668,1,2,2013-12-22 00:00:00,2013/2014
CRY,NEW,3710,17,9826,10261,0,3,2013-12-21 00:00:00,2013/2014
FUL,MCI,3711,17,9879,8456,2,4,2013-12-21 00:00:00,2013/2014
LIV,CAR,3712,17,8650,8344,3,1,2013-12-21 00:00:00,2013/2014
MUN,WHU,3713,17,10260,8654,3,1,2013-12-21 00:00:00,2013/2014
STK,AVL,3715,17,10194,10252,2,1,2013-12-21 00:00:00,2013/2014
SUN,NOR,3716,17,8472,9850,0,0,2013-12-21 00:00:00,2013/2014
WBA,HUL,3718,17,8659,8667,1,1,2013-12-21 00:00:00,2013/2014
AVL,MUN,3699,16,10252,10260,0,3,2013-12-15 00:00:00,2013/2014
NOR,SWA,3706,16,9850,10003,1,1,2013-12-15 00:00:00,2013/2014
TOT,LIV,3707,16,8586,8650,0,5,2013-12-15 00:00:00,2013/2014
CAR,WBA,3700,16,8344,8659,1,0,2013-12-14 00:00:00,2013/2014
CHE,CRY,3701,16,8455,9826,2,1,2013-12-14 00:00:00,2013/2014
EVE,FUL,3702,16,8668,9879,4,1,2013-12-14 00:00:00,2013/2014
HUL,STK,3703,16,8667,10194,0,0,2013-12-14 00:00:00,2013/2014
MCI,ARS,3704,16,8456,9825,6,3,2013-12-14 00:00:00,2013/2014
NEW,SOU,3705,16,10261,8466,1,1,2013-12-14 00:00:00,2013/2014
WHU,SUN,3708,16,8654,8472,0,0,2013-12-14 00:00:00,2013/2014
SWA,HUL,3697,15,10003,8667,1,1,2013-12-09 00:00:00,2013/2014
ARS,EVE,3689,15,9825,8668,1,1,2013-12-08 00:00:00,2013/2014
FUL,AVL,3691,15,9879,10252,2,0,2013-12-08 00:00:00,2013/2014
CRY,CAR,3690,15,9826,8344,2,0,2013-12-07 00:00:00,2013/2014
LIV,WHU,3692,15,8650,8654,4,1,2013-12-07 00:00:00,2013/2014
MUN,NEW,3693,15,10260,10261,0,1,2013-12-07 00:00:00,2013/2014
SOU,MCI,3694,15,8466,8456,1,1,2013-12-07 00:00:00,2013/2014
STK,CHE,3695,15,10194,8455,3,2,2013-12-07 00:00:00,2013/2014
SUN,TOT,3696,15,8472,8586,1,2,2013-12-07 00:00:00,2013/2014
WBA,NOR,3698,15,8659,9850,0,2,2013-12-07 00:00:00,2013/2014
ARS,HUL,3679,14,9825,8667,2,0,2013-12-04 00:00:00,2013/2014
LIV,NOR,3680,14,8650,9850,5,1,2013-12-04 00:00:00,2013/2014
MUN,EVE,3681,14,10260,8668,0,1,2013-12-04 00:00:00,2013/2014
SOU,AVL,3682,14,8466,10252,2,3,2013-12-04 00:00:00,2013/2014
STK,CAR,3683,14,10194,8344,0,0,2013-12-04 00:00:00,2013/2014
SUN,CHE,3684,14,8472,8455,3,4,2013-12-04 00:00:00,2013/2014
SWA,NEW,3685,14,10003,10261,3,0,2013-12-04 00:00:00,2013/2014
WBA,MCI,3686,14,8659,8456,2,3,2013-12-04 00:00:00,2013/2014
FUL,TOT,3687,14,9879,8586,1,2,2013-12-04 00:00:00,2013/2014
CRY,WHU,3688,14,9826,8654,1,0,2013-12-03 00:00:00,2013/2014
CHE,SOU,3671,13,8455,8466,3,1,2013-12-01 00:00:00,2013/2014
HUL,LIV,3673,13,8667,8650,3,1,2013-12-01 00:00:00,2013/2014
MCI,SWA,3674,13,8456,10003,3,0,2013-12-01 00:00:00,2013/2014
TOT,MUN,3677,13,8586,10260,2,2,2013-12-01 00:00:00,2013/2014
AVL,SUN,3669,13,10252,8472,0,0,2013-11-30 00:00:00,2013/2014
CAR,ARS,3670,13,8344,9825,0,3,2013-11-30 00:00:00,2013/2014
EVE,STK,3672,13,8668,10194,4,0,2013-11-30 00:00:00,2013/2014
NEW,WBA,3675,13,10261,8659,2,1,2013-11-30 00:00:00,2013/2014
NOR,CRY,3676,13,9850,9826,1,0,2013-11-30 00:00:00,2013/2014
WHU,FUL,3678,13,8654,9879,3,0,2013-11-30 00:00:00,2013/2014
WBA,AVL,3667,12,8659,10252,2,2,2013-11-25 00:00:00,2013/2014
CAR,MUN,3660,12,8344,10260,2,2,2013-11-24 00:00:00,2013/2014
MCI,TOT,3664,12,8456,8586,6,0,2013-11-24 00:00:00,2013/2014
ARS,SOU,3659,12,9825,8466,2,0,2013-11-23 00:00:00,2013/2014
EVE,LIV,3661,12,8668,8650,3,3,2013-11-23 00:00:00,2013/2014
FUL,SWA,3662,12,9879,10003,1,2,2013-11-23 00:00:00,2013/2014
HUL,CRY,3663,12,8667,9826,0,1,2013-11-23 00:00:00,2013/2014
NEW,NOR,3665,12,10261,9850,2,1,2013-11-23 00:00:00,2013/2014
STK,SUN,3666,12,10194,8472,2,0,2013-11-23 00:00:00,2013/2014
WHU,CHE,3668,12,8654,8455,0,3,2013-11-23 00:00:00,2013/2014
MUN,ARS,3653,11,10260,9825,1,0,2013-11-10 00:00:00,2013/2014
SUN,MCI,3656,11,8472,8456,1,0,2013-11-10 00:00:00,2013/2014
SWA,STK,3657,11,10003,10194,3,3,2013-11-10 00:00:00,2013/2014
TOT,NEW,3658,11,8586,10261,0,1,2013-11-10 00:00:00,2013/2014
AVL,CAR,3649,11,10252,8344,2,0,2013-11-09 00:00:00,2013/2014
CHE,WBA,3650,11,8455,8659,2,2,2013-11-09 00:00:00,2013/2014
CRY,EVE,3651,11,9826,8668,0,0,2013-11-09 00:00:00,2013/2014
LIV,FUL,3652,11,8650,9879,4,0,2013-11-09 00:00:00,2013/2014
NOR,WHU,3654,11,9850,8654,3,1,2013-11-09 00:00:00,2013/2014
SOU,HUL,3655,11,8466,8667,4,1,2013-11-09 00:00:00,2013/2014
CAR,SWA,3640,10,8344,10003,1,0,2013-11-03 00:00:00,2013/2014
EVE,TOT,3641,10,8668,8586,0,0,2013-11-03 00:00:00,2013/2014
ARS,LIV,3639,10,9825,8650,2,0,2013-11-02 00:00:00,2013/2014
FUL,MUN,3642,10,9879,10260,1,3,2013-11-02 00:00:00,2013/2014
HUL,SUN,3643,10,8667,8472,1,0,2013-11-02 00:00:00,2013/2014
MCI,NOR,3644,10,8456,9850,7,0,2013-11-02 00:00:00,2013/2014
NEW,CHE,3645,10,10261,8455,2,0,2013-11-02 00:00:00,2013/2014
STK,SOU,3646,10,10194,8466,1,1,2013-11-02 00:00:00,2013/2014
