32; 31; -0.0317; 25; 33; -0.3621; 4; 6; -0.1; 1; 9; -0.15; 9; 16; 0; 10; 18; 0; 4; 6; -0.1; 1; 9; -0.15; 1; 2; -1.3333; 1; 1; -0.5; 54; 68; 1; 0; 0; 291; 291; 0; 1
36; 23; 0.1356; 40; 26; 0.4242; 6; 4; -0.3; 7; 3; 0.2; 19; 11; 0; 25; 18; 0; 6; 4; -0.3; 7; 3; 0.2; 2; 2; 0.75; 0; 2; -2.5; 21; 47; 1; 0; 0; -1; -1; 1; 0
33; 31; 0.0781; 33; 19; 0.3654; 5; 5; -0.2; 4; 6; -0.3; 19; 18; 0; 17; 13; 0; 5; 5; -0.2; 4; 6; -0.3; 2; 1; 0; 2; 1; 0; 19; 38; 1; 0; 0; 212; 212; 1; 0
26; 30; 0.125; 22; 23; -0.4667; 5; 5; -0.1; 4; 6; -0.1333; 14; 14; 0; 19; 16; 0; 5; 5; -0.1; 4; 6; -0.1333; 0; 0; 0; 0; 0; 0; 33; 48; 1; 0; 0; 162; 162; 1; 0
20; 21; -0.0732; 14; 17; -0.2258; 2; 8; 0; 2; 8; -0.2; 6; 11; 0; 3; 7; 0; 2; 8; -0.4; 3; 7; -0.25; 0; 0; 0; 0; 0; 0; 40; 96; 1; 0; 0; -184; -334; 1; 0
27; 30; 0.1404; 24; 21; 0.0889; 6; 4; -0.0667; 5; 5; 0.2; 15; 14; 0; 12; 10; 0; 6; 4; -0.0667; 5; 5; 0.2; 1; 1; 0; 1; 1; 0; 33; 7; 1; 0; 0; 126; 126; 0; 1
29; 23; 0.1346; 46; 22; 1; 4; 6; -0.2333; 5; 5; 0.4; 17; 17; 0; 30; 13; 1; 4; 6; -0.2333; 5; 5; 0.4; 0; 4; -1.5; 0; 3; -1.6667; 32; 25; 1; 0; 0; 20; 20; 0; 1
36; 21; 0.4561; 34; 21; 0.5818; 6; 4; 0.45; 8; 2; 0.5; 23; 14; 0; 20; 16; 0; 6; 4; 0.45; 8; 2; 0.5; 2; 0; 1.5; 1; 0; 2; 11; 51; 1; 0; 0; 31; 31; 0; 1
23; 24; -0.234; 34; 20; 0.6111; 3; 7; 0.2; 5; 5; 0.3; 8; 13; 0; 22; 13; 0; 3; 7; 0.0667; 5; 5; 0.3; 0; 0; 0; 0; 0; 0; 41; 59; 1; 0; 0; 136; 82; 1; 0
25; 21; 0.1739; 35; 21; 0.5893; 5; 5; 0.3; 8; 2; -0.25; 13; 10; 0; 21; 16; 0; 5; 5; 0.3; 8; 2; -0.25; 0; 0; 0; 0; 0; 0; 7; 51; 1; 0; 0; 110; 110; 1; 0
47; 22; 1; 24; 24; -0.2292; 5; 5; -0.1; 3; 7; -0.3; 31; 13; 1; 9; 13; 0; 5; 5; -0.1; 3; 7; -0.2; 3; 0; 1.6667; 2; 0; 1.5; 25; 41; 1; 0; 0; 285; 285; 1; 0
30; 30; 0.2; 48; 22; 1.0143; 7; 3; 0; 6; 4; -0.25; 20; 18; 0; 32; 13; 1; 7; 3; 0; 6; 4; -0.25; 1; 0; 0; 0; 0; 0; 66; 25; 1; 0; 0; -186; -186; 0; 1
30; 30; 0.2; 5; 7; 0; 7; 3; 0.35; 5; 5; 0.0333; 20; 21; 0; 5; 5; 0; 7; 3; 0.35; 5; 5; 0.0333; 0; 0; 0; 0; 0; 0; 44; 92; 1; 0; 0; -218; -218; 0; 1
29; 24; 0.1132; 11; 11; 0.2727; 4; 6; 0.0333; 6; 4; 0.0667; 17; 18; 0; 6; 6; 0; 4; 6; 0.0333; 4; 6; -0.4; 1; 0; 2; 0; 0; 0; 32; 69; 1; 0; 0; 34; 464; 0; 1
10; 16; -0.4231; 34; 32; 0.0758; 6; 4; 0; 6; 4; 0.2; 6; 11; 0; 20; 19; 0; 5; 5; 0.25; 6; 4; 0.2; 1; 4; -0.8; 0; 1; -3; 27; 19; 1; 0; 0; 47; -87; 1; 0
32; 22; 0.3519; 0; 4; -3; 5; 5; 0.15; 1; 9; -0.25; 18; 14; 0; 0; 2; -2; 5; 5; 0.15; 2; 8; -0.3667; 2; 0; 3; 1; 0; 3; 36; 63; 1; 0; 0; 223; 150; 1; 0
15; 7; 1.3182; 17; 12; 0.2414; 7; 3; -0.2; 6; 4; -0.25; 15; 6; 1; 13; 8; 0; 7; 3; -0.2; 6; 4; -0.25; 0; 0; 0; 0; 0; 0; 93; 46; 1; 0; 0; 600; 600; 0; 1
26; 34; -0.3667; 37; 26; 0.2857; 2; 8; -0.0667; 7; 3; -0.2667; 11; 19; 0; 31; 16; 0; 2; 8; -0.0667; 7; 3; -0.2667; 0; 1; -2; 0; 1; -2; 68; 82; 1; 0; 0; -252; -252; 0; 1
38; 29; 0.6418; 23; 28; 0.0196; 5; 5; 0.3; 4; 6; 0.1333; 21; 15; 0; 15; 16; 0; 5; 5; 0.3; 4; 6; 0.1333; 1; 0; 3; 0; 0; 0; 88; 76; 1; 0; 0; 226; 226; 1; 0
33; 20; 0.3208; 15; 11; 0.3846; 4; 6; 0.45; 6; 4; 0.35; 17; 14; 0; 4; 5; 0; 4; 6; 0.45; 4; 6; -0.0667; 2; 0; 1; 2; 0; 1; 38; 52; 1; 0; 0; -143; -41; 1; 0
29; 27; 0.5; 50; 22; 1; 6; 4; 0.3; 7; 3; 0.2; 18; 17; 0; 34; 13; 1; 6; 4; 0.3; 7; 3; 0.2; 3; 1; 0.25; 1; 0; 0; 49; 25; 1; 0; 0; -124; -124; 1; 0
29; 7; 1.2778; 22; 24; -0.4783; 9; 1; 0.16; 4; 6; 0.125; 10; 3; 1; 19; 17; 0; 7; 3; 0.0667; 4; 6; 0.125; 2; 0; 2.5; 1; 0; 3; 1; 48; 1; 0; 0; 270; 78; 1; 0
34; 21; 0.6; 28; 24; 0.0192; 4; 6; 0.15; 5; 5; 0.1; 22; 14; 0; 11; 16; 0; 4; 6; 0.15; 5; 5; 0.1; 5; 6; 0.5455; 4; 5; 0.4444; 59; 17; 1; 0; 0; -402; -402; 1; 0
7; 9; -0.875; 25; 11; 0.5278; 6; 4; 0.2; 7; 3; 0.1333; 7; 7; 0; 14; 5; 0; 6; 4; 0.2; 7; 3; -0.2; 0; 0; 0; 0; 0; 0; 85; 4; 1; 0; 0; -47; 176; 0; 1
23; 19; 0.381; 42; 23; 0.9538; 6; 4; -0.0667; 4; 6; -0.2; 17; 15; 0; 19; 16; 0; 6; 4; -0.0667; 4; 6; -0.2; 0; 1; -2; 0; 0; 0; 39; 13; 1; 0; 0; 144; 144; 0; 1
50; 27; 0.7922; 27; 18; 0.6222; 6; 4; 0.25; 5; 5; -0.1333; 24; 19; 0; 15; 12; 0; 6; 4; 0.25; 5; 5; -0.1333; 0; 2; -2; 0; 1; -1; 20; 74; 1; 0; 0; -129; -129; 1; 0
51; 5; 1.7143; 27; 17; 0.6818; 9; 1; 0.25; 4; 6; -0.25; 40; 4; 1; 11; 9; 0; 9; 1; 0.25; 5; 5; -0.2; 0; 0; 0; 0; 0; 0; 3; 45; 1; 0; 0; 563; 543; 1; 0
9; 14; -0.9565; 65; 11; 1.9737; 1; 9; -0.0667; 8; 2; 0.2; 1; 2; -1; 40; 9; 1; 1; 9; -0.4; 8; 2; 0.2; 0; 0; 0; 0; 0; 0; 56; 5; 1; 0; 0; -759; -754; 0; 1
6; 7; 0.2308; 38; 26; 0.2813; 5; 5; -0.0667; 8; 2; 0.0333; 6; 5; 0; 32; 16; 0; 5; 5; -0.0667; 8; 2; 0.0333; 0; 1; -2; 0; 1; -2; 92; 82; 1; 0; 0; 96; 96; 0; 1
25; 25; -0.22; 41; 27; 0.4265; 4; 6; -0.25; 6; 4; -0.1333; 10; 14; 0; 26; 19; 0; 4; 6; -0.25; 6; 4; -0.1333; 1; 1; 0; 1; 1; 0; 41; 47; 1; 0; 0; -100; -100; 0; 1
15; 23; -0.4737; 38; 24; 0.1613; 4; 6; 0.0667; 6; 4; -0.4; 14; 13; 0; 21; 12; 0; 4; 6; 0.0667; 6; 4; -0.4; 0; 0; 0; 0; 0; 0; 91; 21; 1; 0; 0; -90; -90; 0; 1
11; 16; -0.2963; 33; 19; 0.6923; 7; 3; 0.2; 5; 5; 0.4; 7; 11; 0; 16; 11; 0; 5; 5; -0.5; 5; 5; 0.4; 3; 4; -0.5714; 1; 3; -1.25; 27; 6; 1; 0; 0; 419; 157; 0; 1
22; 29; -0.5686; 31; 12; 1.0465; 4; 6; 0.0333; 8; 2; 0.45; 16; 21; 0; 28; 9; 1; 4; 6; 0.0333; 8; 2; 0.45; 0; 1; -4; 0; 1; -4; 22; 30; 1; 0; 0; 108; 108; 0; 1
30; 7; 1.3243; 24; 13; 0.7568; 9; 1; 0.3; 9; 1; 0.0667; 11; 3; 1; 17; 6; 0; 7; 3; 0.1; 9; 1; 0.0667; 13; 0; 1.6154; 11; 0; 1.6364; 1; 24; 1; 0; 0; 106; -125; 1; 0
28; 31; 0.0847; 43; 23; 0.9545; 6; 4; 0.0667; 5; 5; 0.25; 16; 15; 0; 20; 16; 0; 6; 4; 0.0667; 5; 5; 0.25; 0; 3; -3.6667; 0; 2; -3; 33; 13; 1; 0; 0; 80; 80; 0; 1
12; 11; 0.3043; 51; 27; 0.8077; 6; 4; 0.5; 6; 4; -0.1667; 7; 6; 0; 25; 19; 0; 5; 5; -0.0333; 6; 4; -0.1667; 0; 1; -3; 0; 1; -3; 69; 20; 1; 0; 0; 115; -165; 0; 1
66; 11; 2.013; 22; 13; 0.4286; 8; 2; 0.45; 5; 5; 0.0333; 41; 9; 1; 9; 8; 0; 8; 2; 0.45; 5; 5; 0.0333; 5; 0; 3.2; 3; 0; 3.3333; 5; 35; 1; 0; 0; 601; 601; 1; 0
17; 19; -0.1389; 22; 23; -0.1333; 5; 5; -0.1; 4; 6; -0.175; 10; 11; 0; 12; 12; 0; 5; 5; -0.1; 4; 6; -0.175; 2; 1; 0.3333; 1; 0; 2; 23; 29; 1; 0; 0; -71; -71; 0; 1
40; 29; 0.6667; 34; 22; 0.4107; 5; 5; -0.25; 5; 5; -0.3; 23; 15; 0; 20; 14; 0; 5; 5; -0.25; 5; 5; -0.3; 1; 1; 0; 0; 1; -1; 88; 36; 1; 0; 0; 247; 247; 1; 0
37; 14; 1.1176; 32; 12; 1.0455; 8; 2; 0.3; 8; 2; 0.1667; 29; 10; 1; 29; 9; 1; 8; 2; 0.3; 8; 2; 0.1667; 1; 0; 0; 1; 0; 0; 10; 30; 1; 0; 0; 142; 142; 0; 1
34; 32; 0.0152; 31; 7; 1.3421; 4; 6; 0.15; 9; 1; -0.3333; 11; 17; 0; 12; 3; 1; 4; 6; 0.15; 7; 3; 0.3333; 0; 3; -2.6667; 0; 1; -2; 54; 1; 1; 0; 0; -628; -345; 0; 1
34; 23; 0.3684; 35; 20; 0.3455; 2; 8; -0.4; 5; 5; 0.0333; 15; 16; 0; 19; 14; 0; 2; 8; -0.4; 5; 5; 0.0333; 2; 1; 1.3333; 0; 1; -1; 67; 38; 1; 0; 0; -102; -102; 1; 0
42; 27; 0.4348; 52; 27; 0.8101; 7; 3; 0.1333; 7; 3; 0.1; 27; 19; 0; 26; 19; 0; 7; 3; 0.1333; 7; 3; 0.1; 0; 6; -1.8333; 0; 5; -1.4; 47; 20; 1; 0; 0; 122; 122; 0; 1
36; 22; 0.569; 55; 21; 0.8947; 8; 2; 0.2667; 5; 5; 0; 22; 17; 0; 30; 14; 0; 8; 2; 0.2667; 5; 5; 0; 1; 0; 3; 0; 0; 0; 51; 83; 1; 0; 0; 61; 61; 1; 0
31; 18; 0.8163; 53; 5; 1.7069; 6; 4; -0.2; 9; 1; 0.4; 22; 13; 0; 42; 4; 1; 6; 4; -0.2; 9; 1; 0.4; 2; 15; -2; 0; 9; -2.4444; 9; 3; 1; 0; 0; -183; -183; 0; 1
39; 26; 0.2923; 67; 11; 2.0128; 8; 2; 0.0667; 8; 2; 0.45; 33; 16; 0; 42; 9; 1; 8; 2; 0.0667; 8; 2; 0.45; 0; 0; 0; 0; 0; 0; 82; 5; 1; 0; 0; -338; -338; 0; 1
40; 24; 0.1875; 35; 19; 0.7407; 7; 3; 0; 5; 5; 0; 23; 12; 0; 18; 11; 0; 7; 3; 0; 5; 5; 0; 2; 2; -0.25; 0; 1; -4; 21; 6; 1; 0; 0; 387; 387; 0; 1
37; 22; 0.5593; 32; 7; 1.3846; 8; 2; 0.04; 10; 0; 0.25; 23; 17; 0; 13; 3; 1; 8; 2; 0.04; 7; 3; 0.04; 0; 1; -3; 0; 1; -3; 51; 1; 1; 0; 0; -327; 57; 1; 0
35; 23; 0.3621; 45; 23; 0.9853; 3; 7; -0.2; 5; 5; -0.15; 16; 16; 0; 22; 16; 0; 3; 7; -0.2; 5; 5; -0.15; 0; 1; -3; 0; 1; -3; 67; 13; 1; 0; 0; -80; -80; 0; 1
33; 12; 1.0222; 53; 20; 1.1096; 8; 2; 0.25; 9; 1; 0.5; 30; 9; 1; 44; 12; 1; 8; 2; 0.25; 9; 1; 0.5; 1; 2; -0.3333; 1; 2; -0.3333; 30; 28; 1; 0; 0; -112; -112; 0; 1
68; 11; 2.038; 41; 29; 0.6857; 8; 2; 0.4; 6; 4; 0.1667; 43; 9; 1; 24; 15; 0; 8; 2; 0.4; 6; 4; 0.1667; 3; 0; 2.6667; 1; 0; 2; 5; 88; 1; 0; 0; 196; 196; 1; 0
36; 19; 0.7818; 55; 5; 1.7167; 6; 4; -0.1333; 9; 1; 0.45; 19; 11; 0; 44; 4; 1; 6; 4; -0.1333; 9; 1; 0.45; 7; 19; -1.1923; 6; 11; -0.9412; 6; 3; 1; 0; 0; -436; -436; 0; 1
56; 5; 1.7213; 47; 23; 1.0143; 9; 1; 0.1333; 7; 3; -0.1; 45; 4; 1; 24; 16; 0; 9; 1; 0.1333; 7; 3; -0.1; 9; 1; 1.2; 6; 1; 1; 3; 13; 1; 0; 0; 257; 257; 1; 0
35; 33; 0.0588; 7; 8; 0.2; 6; 4; -0.1; 5; 5; 0.3667; 21; 20; 0; 7; 6; 0; 6; 4; -0.1; 5; 5; 0.3667; 0; 1; -1; 0; 0; 0; 19; 92; 1; 0; 0; 10; 10; 1; 0
20; 24; -0.25; 37; 15; 1.0962; 4; 6; -0.2; 7; 3; 0.25; 18; 16; 0; 29; 11; 1; 4; 6; -0.2; 7; 3; 0.25; 0; 5; -1.6; 0; 4; -2; 71; 10; 1; 0; 0; -9; -9; 0; 1
53; 24; 0.5455; 22; 26; -0.1667; 5; 5; -0.45; 7; 3; -0.15; 39; 18; 0; 16; 14; 0; 5; 5; -0.45; 7; 3; -0.15; 1; 2; -0.3333; 1; 1; 0; 16; 15; 1; 0; 0; -195; -195; 1; 0
40; 27; 0.2537; 33; 19; 0.8077; 7; 3; 0.35; 6; 4; -0.3; 34; 17; 0; 24; 14; 0; 7; 3; 0.35; 6; 4; -0.3; 0; 0; 0; 0; 0; 0; 82; 9; 1; 0; 0; 25; 25; 0; 1
34; 20; 0.5556; 36; 33; 0.0725; 7; 3; -0.2; 7; 3; 0.0667; 19; 14; 0; 22; 20; 0; 7; 3; -0.2; 7; 3; 0.0667; 2; 0; 2; 0; 0; 0; 78; 19; 1; 0; 0; 343; 343; 1; 0
55; 24; 0.5949; 34; 19; 0.8491; 6; 4; -0.3; 7; 3; 0.1; 41; 18; 0; 25; 14; 0; 6; 4; -0.3; 7; 3; 0.1; 1; 0; 3; 1; 0; 3; 16; 9; 1; 0; 0; 94; 94; 0; 1
35; 19; 0.8333; 35; 20; 0.6; 7; 3; -0.2; 8; 2; 0.25; 26; 14; 0; 20; 14; 0; 7; 3; -0.2; 8; 2; 0.25; 1; 3; -1; 1; 2; -1; 9; 78; 1; 0; 0; -482; -482; 0; 1
15; 21; -0.3889; 9; 15; -1.125; 3; 7; 0.1; 1; 9; -0.35; 14; 14; 0; 8; 9; 0; 3; 7; -0.2; 2; 8; -0.2; 0; 3; -1; 0; 3; -1; 37; 56; 0; 1; 0; 108; 32; 0; 1
12; 13; -0.08; 22; 30; -0.5769; 5; 5; -0.1667; 3; 7; 0.15; 7; 8; 0; 16; 22; 0; 5; 5; -0.1667; 3; 7; 0.15; 1; 0; 5; 0; 0; 0; 81; 22; 1; 0; 0; 239; 239; 0; 1
23; 22; -0.0667; 23; 30; -0.5472; 7; 3; 0.35; 3; 7; -0.1667; 16; 12; 0; 17; 22; 0; 7; 3; 0.35; 3; 7; -0.1667; 1; 2; -1.6667; 1; 2; -1.6667; 61; 22; 1; 0; 0; 7; 7; 0; 1
35; 21; 0.3393; 24; 24; -0.125; 4; 6; -0.0667; 5; 5; -0.1333; 19; 15; 0; 14; 13; 0; 4; 6; -0.0667; 5; 5; -0.1333; 3; 3; -0.5; 2; 1; 0; 38; 29; 1; 0; 0; -159; -159; 1; 0
42; 28; 0.4; 19; 13; 0.3125; 6; 4; 0.2333; 7; 3; -0.15; 27; 20; 0; 15; 9; 0; 6; 4; 0.2333; 7; 3; -0.15; 1; 1; -1; 1; 1; -1; 47; 46; 1; 0; 0; -221; -221; 0; 1
15; 12; 0.4444; 26; 12; 0.4211; 7; 3; 0.35; 6; 4; 0.1667; 8; 7; 0; 15; 6; 0; 6; 4; 0.0333; 7; 3; 0.25; 0; 2; 0; 0; 1; 0; 43; 4; 1; 0; 0; -59; 103; 0; 1
27; 12; 0.4359; 24; 30; -0.5556; 6; 4; 0.3667; 4; 6; 0.3; 16; 6; 0; 18; 22; 0; 7; 3; 0.0333; 4; 6; 0.3; 8; 0; 1.625; 5; 0; 1.8; 4; 22; 1; 0; 0; 312; 45; 1; 0
16; 13; 0.3793; 25; 25; -0.1; 7; 3; 0.1; 6; 4; -0.35; 9; 8; 0; 15; 14; 0; 5; 5; -0.3; 6; 4; -0.35; 1; 3; -0.25; 1; 2; 0.6667; 43; 29; 1; 0; 0; -87; -257; 1; 0
29; 33; 0.0645; 25; 26; -0.1373; 6; 4; 0.25; 6; 4; 0.25; 17; 17; 0; 15; 15; 0; 6; 4; 0.25; 6; 4; 0.25; 2; 0; 3; 1; 0; 2; 33; 29; 1; 0; 0; 37; 37; 0; 1
28; 25; -0.0377; 17; 13; 0.4333; 4; 6; 0.0667; 7; 3; 0.45; 11; 17; 0; 10; 8; 0; 4; 6; 0.0667; 6; 4; -0.2; 0; 0; 0; 0; 0; 0; 17; 43; 1; 0; 0; -276; -126; 1; 0
30; 33; 0.1587; 0; 0; 0; 5; 5; -0.2; 2; 8; -0.2; 20; 21; 0; 0; 0; 0; 5; 5; -0.2; 4; 6; -0.45; 1; 1; 0; 0; 1; -2; 66; 99; 1; 0; 0; 190; 86; 1; 0
55; 25; 0.5875; 21; 26; -0.2553; 6; 4; 0.0667; 4; 6; -0.4; 41; 19; 0; 19; 18; 0; 6; 4; 0.0667; 4; 6; -0.4; 4; 1; 1.2; 4; 0; 2.25; 16; 71; 1; 0; 0; 103; 103; 1; 0
26; 24; 0.14; 55; 22; 0.8831; 4; 6; 0.1; 5; 5; 0.1; 14; 13; 0; 30; 15; 0; 4; 6; 0.1; 5; 5; 0.1; 2; 0; 3.5; 1; 0; 2; 7; 83; 1; 0; 0; -10; -10; 0; 1
25; 31; -0.5893; 37; 20; 0.7544; 4; 6; -0.1; 6; 4; -0.175; 19; 23; 0; 20; 12; 0; 4; 6; -0.1; 6; 4; -0.175; 1; 6; -1.8571; 1; 3; -1; 22; 6; 1; 0; 0; -4; -4; 0; 1
29; 25; 0; 56; 25; 0.6296; 5; 5; -0.35; 6; 4; -0.5; 12; 17; 0; 42; 19; 0; 5; 5; -0.35; 6; 4; -0.5; 0; 2; -3.5; 0; 1; -3; 17; 16; 1; 0; 0; -69; -69; 0; 1
56; 22; 0.8974; 26; 26; -0.1346; 5; 5; 0.15; 6; 4; -0.0333; 31; 15; 0; 16; 15; 0; 5; 5; 0.15; 6; 4; -0.0333; 1; 0; 4; 0; 0; 0; 83; 29; 1; 0; 0; -129; -129; 0; 1
58; 5; 1.746; 30; 20; 0.4; 9; 1; 0.1333; 5; 5; 0.4; 47; 4; 1; 16; 12; 0; 9; 1; 0.1333; 5; 5; 0.4; 12; 0; 1.8333; 6; 0; 1.6667; 3; 34; 1; 0; 0; 530; 530; 1; 0
32; 33; 0.2769; 59; 5; 1.7344; 6; 4; 0; 9; 1; 0.2; 22; 21; 0; 48; 4; 1; 6; 4; 0; 9; 1; 0.2; 0; 1; -2; 0; 1; -2; 66; 3; 1; 0; 0; -559; -559; 0; 1
