1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
2; 0; 2.5; 2; 0; 1.5; 2; 0; 0.8333; 2; 0; 0.8333; 2; 0; 2; 2; 0; 1; 2; 0; 0.8333; 2; 0; 0.8333; 9; 4; 1.1538; 5; 4; 0.2222; 2; 35; 1; 0; 0; -56; -56; 1; 0
3; 0; 1.6667; 3; 0; 2.3333; 3; 0; 0.8333; 3; 0; 0.5556; 3; 0; 1; 3; 0; 2; 3; 0; 0.8333; 3; 0; 0.5556; 2; 8; -2.1; 2; 4; -1; 16; 2; 1; 0; 0; -12; -12; 1; 0
4; 0; 1.75; 3; 0; 2.3333; 4; 0; 0.625; 3; 0; 0.5556; 4; 0; 1; 3; 0; 2; 4; 0; 0.625; 3; 0; 0.5556; 1; 3; -2.25; 1; 3; -2.25; 16; 6; 1; 0; 0; 199; 199; 0; 1
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; -4; 0; 1; -4; 89; 95; 1; 0; 0; 0; 0; 0; 1
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; -2; 0; 1; -2; 93; 90; 1; 0; 0; 0; 0; 0; 1
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 1; 88; 92; 1; 0; 0; 0; 0; 1; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 5; 1; 0; 5; 83; 48; 1; 0; 0; 0; 0; 1; 0
1; 0; 4; 1; 0; 5; 1; 0; 4.5; 1; 0; 5.5; 1; 0; 4; 1; 0; 5; 1; 0; 4.5; 1; 0; 5.5; 0; 1; -1; 0; 1; -1; 95; 83; 1; 0; 0; -41; -41; 0; 1
1; 0; 2; 0; 0; 0; 1; 0; 2.5; 0; 0; 0; 1; 0; 2; 0; 0; 0; 1; 0; 2.5; 0; 0; 0; 1; 1; -0.5; 1; 1; -0.5; 90; 31; 1; 0; 0; 57; 57; 0; 1
1; 0; 3; 2; 0; 3; 1; 0; 3.5; 2; 0; 2.75; 1; 0; 3; 2; 0; 3; 1; 0; 3.5; 2; 0; 2.75; 1; 0; 2; 1; 0; 2; 31; 83; 1; 0; 0; -97; -97; 1; 0
2; 0; 2.5; 1; 0; 0; 2; 0; 1.75; 1; 0; 0.3333; 2; 0; 2; 1; 0; 0; 2; 0; 1.75; 1; 0; 0.3333; 2; 0; 2.5; 1; 0; 2; 31; 10; 1; 0; 0; 107; 107; 1; 0
3; 0; 2.3333; 3; 0; 2.6667; 3; 0; 1.1667; 3; 0; 1.3333; 3; 0; 2; 3; 0; 2; 3; 0; 1.1667; 3; 0; 1.3333; 2; 0; 0.5; 2; 0; 0.5; 31; 9; 1; 0; 0; 207; 207; 1; 0
1; 1; -0.5; 0; 1; -2; 1; 1; 1.25; 0; 1; -2; 1; 1; 0; 0; 1; -2; 1; 1; 1.25; 0; 1; -2; 1; 0; 2; 1; 0; 2; 90; 80; 1; 0; 0; 57; 57; 1; 0
1; 0; 3; 2; 1; 0.3333; 1; 0; 3; 2; 1; 0.8333; 1; 0; 3; 2; 1; 0; 1; 0; 3; 2; 1; 0.8333; 2; 1; 0; 2; 0; 1.5; 99; 90; 1; 0; 0; -107; -107; 1; 0
2; 1; 1.3333; 2; 0; 2; 2; 1; -0.8333; 2; 0; 1.5; 2; 1; 1; 2; 0; 2; 2; 1; -0.8333; 2; 0; 1.5; 1; 2; -0.6667; 1; 1; -0.5; 72; 99; 1; 0; 0; -40; -40; 0; 1
