0; 0; 0; 2; 2; -0.75; 4; 6; 0; 5; 5; 0.2333; 0; 0; 0; 2; 2; 0; 4; 6; 0; 5; 5; 0.2333; 1; 0; 5; 0; 0; 0; 83; 66; 1; 0; 0; -428; -428; 1; 0; 1.12; 6.79
1; 2; -0.6667; 1; 1; -0.5; 5; 5; 0.25; 4; 6; 0.1; 1; 2; 0; 1; 1; 0; 4; 6; -0.3; 4; 6; 0.1; 0; 1; -1; 0; 0; 0; 88; 40; 1; 0; 0; -68; -155; 1; 0; 2.05; 1.8
0; 0; 0; 4; 0; 2; 7; 3; 0.25; 8; 2; 0.35; 0; 0; 0; 4; 0; 2; 7; 3; 0.25; 8; 2; 0.35; 0; 0; 0; 0; 0; 0; 74; 25; 1; 0; 0; -189; -189; 0; 1; 8; 1.09
0; 1; 0; 1; 1; 0; 6; 4; -0.1; 5; 5; -0.1; 0; 1; 0; 1; 1; 0; 6; 4; -0.1; 5; 5; -0.1; 0; 2; -2; 0; 2; -2; 13; 57; 1; 0; 0; -21; -21; 1; 0; 1.11; 7.28
3; 2; 0.6; 0; 0; 0; 4; 6; -0.3; 5; 5; 0.0333; 3; 2; 0; 0; 0; 0; 4; 6; -0.3; 6; 4; 0.0667; 1; 0; 0; 0; 0; 0; 41; 24; 1; 0; 0; -206; -268; 0; 1; 3.7; 1.29
3; 1; 1.75; 1; 2; -0.6667; 6; 4; -0.0333; 5; 5; 0.3; 3; 1; 1; 1; 2; 0; 6; 4; -0.0333; 5; 5; 0.3; 0; 0; 0; 0; 0; 0; 8; 79; 1; 0; 0; 252; 252; 1; 0; 1.1; 7.51
0; 1; 0; 2; 1; 0; 3; 7; -0.1667; 6; 4; 0.2; 0; 1; 0; 2; 1; 0; 3; 7; -0.1667; 6; 4; 0.2; 0; 1; 0; 0; 0; 0; 43; 4; 1; 0; 0; -368; -368; 0; 1; 10.81; 1.06
3; 1; 2.5; 5; 0; 1.6; 4; 6; -0.35; 9; 1; 0.5; 3; 1; 2; 5; 0; 1; 4; 6; -0.35; 9; 1; 0.5; 4; 8; 0; 1; 6; -0.4286; 49; 1; 1; 0; 0; -500; -500; 0; 1; 9.95; 1.06
0; 2; -2; 4; 1; 1.2; 3; 7; -0.0333; 6; 4; 0.25; 0; 2; -2; 4; 1; 1; 4; 6; 0.0667; 6; 4; 0.25; 0; 1; -3; 0; 1; -3; 94; 2; 1; 0; 0; -580; -560; 0; 1; 25.74; 1.01
3; 2; 1; 1; 1; 0; 5; 5; -0.3; 4; 6; -0.25; 3; 2; 1; 1; 1; 0; 5; 5; -0.3; 4; 6; -0.25; 3; 1; 1.5; 0; 0; 0; 19; 21; 1; 0; 0; -31; -31; 1; 0; 2.13; 1.75
2; 2; 0.5; 2; 1; 0; 5; 5; -0.4; 5; 5; -0.2333; 2; 2; 0; 2; 1; 0; 5; 5; -0.15; 6; 4; 0.25; 0; 0; 0; 0; 0; 0; 88; 86; 1; 0; 0; -123; -193; 0; 1; 1.66; 2.28
1; 0; 1; 4; 1; 1; 6; 4; 0.3; 7; 3; -0.0333; 1; 0; 1; 4; 1; 1; 6; 4; 0.3; 7; 3; -0.0333; 0; 1; -3; 0; 0; 0; 48; 34; 1; 0; 0; -149; -149; 0; 1; 2.98; 1.41
2; 2; -0.25; 3; 2; 0.2; 4; 6; -0.35; 5; 5; -0.35; 2; 2; 0; 3; 2; 0; 4; 6; -0.25; 5; 5; -0.35; 0; 1; -2; 0; 1; -2; 68; 22; 1; 0; 0; -204; -204; 0; 1; 4.42; 1.23
1; 1; 0.5; 1; 0; 0; 5; 5; 0.2; 5; 5; 0.1667; 1; 1; 0; 1; 0; 0; 5; 5; 0.2; 5; 5; 0.1667; 1; 1; -1; 1; 0; 0; 18; 56; 1; 0; 0; 366; 366; 1; 0; 1.07; 9.41
4; 1; 1.6; 6; 0; 2; 7; 3; 0.55; 8; 2; -0.1; 4; 1; 1; 6; 0; 2; 7; 3; 0.55; 8; 2; -0.1; 0; 0; 0; 0; 0; 0; 51; 28; 1; 0; 0; -576; -576; 0; 1; 6.36; 1.13
1; 0; 4; 1; 0; 1; 6; 4; 0.35; 4; 6; 0.3333; 1; 0; 4; 1; 0; 1; 6; 4; 0.35; 4; 6; 0.3333; 2; 0; 0.5; 2; 0; 0.5; 30; 29; 1; 0; 0; 212; 212; 0; 1; 1.09; 7.79
1; 2; 0.3333; 3; 1; 1.5; 6; 4; 0.2; 6; 4; -0.0667; 1; 2; 0; 3; 1; 1; 6; 4; 0.2; 6; 4; -0.0667; 0; 0; 0; 0; 0; 0; 76; 10; 1; 0; 0; -278; -278; 0; 1; 11.33; 1.05
3; 1; 0.5; 3; 1; 2.25; 7; 3; -0.0333; 7; 3; 0.1; 3; 1; 0; 3; 1; 2; 7; 3; -0.0333; 7; 3; 0.1; 1; 8; -1.7778; 1; 5; -1.3333; 46; 5; 1; 0; 0; -57; -57; 0; 1; 8.48; 1.08
1; 2; -1; 1; 0; 3; 2; 8; -0.1; 5; 5; -0.1; 1; 2; -1; 1; 0; 3; 2; 8; -0.1; 6; 4; 0.15; 0; 3; -1.3333; 0; 2; -1.5; 36; 24; 1; 0; 0; -339; -477; 0; 1; 4.31; 1.23
4; 1; 1.6; 1; 2; -0.3333; 6; 4; -0.1; 4; 6; -0.15; 4; 1; 1; 1; 2; 0; 6; 4; -0.1; 4; 6; -0.15; 3; 3; 0.5; 3; 0; 2; 8; 31; 1; 0; 0; 241; 241; 1; 0; 1.09; 8.02
3; 1; 0; 4; 2; 0; 6; 4; 0.1; 7; 3; 0.25; 3; 1; 0; 4; 2; 0; 6; 4; 0.1; 7; 3; 0.25; 1; 0; 3; 0; 0; 0; 4; 32; 1; 0; 0; -10; -10; 1; 0; 1.26; 3.98
3; 1; 1.25; 6; 1; 0.7143; 7; 3; 0.25; 7; 3; 0.25; 3; 1; 1; 6; 1; 0; 7; 3; 0.25; 7; 3; 0.25; 0; 2; -1; 0; 2; -1; 14; 38; 1; 0; 0; 116; 116; 1; 0; 1.22; 4.46
1; 0; 1; 6; 0; 1.8333; 6; 4; 0.0333; 9; 1; -0.3; 1; 0; 1; 6; 0; 1; 6; 4; 0.0333; 9; 1; -0.3; 0; 5; -2.8; 0; 5; -2.8; 61; 1; 1; 0; 0; -535; -535; 1; 0; 24.51; 1.01
3; 1; 0.25; 2; 0; 0.5; 6; 4; 0.25; 4; 6; 0.15; 3; 1; 0; 2; 0; 0; 6; 4; 0; 4; 6; 0.15; 0; 0; 0; 0; 0; 0; 86; 29; 1; 0; 0; 157; 207; 0; 1; 2.18; 1.72
2; 1; 0.6667; 2; 0; 0.5; 4; 6; -0.08; 6; 4; -0.0333; 2; 1; 0; 2; 0; 0; 4; 6; -0.08; 6; 4; -0.0333; 0; 0; 0; 0; 0; 0; 67; 61; 1; 0; 0; -302; -302; 0; 1; 1.35; 3.32
2; 0; 3.5; 7; 0; 1.7143; 7; 3; 0; 9; 1; 0.35; 2; 0; 3; 7; 0; 1; 7; 3; 0; 9; 1; 0.35; 7; 0; 1.2857; 3; 0; 1; 9; 28; 1; 0; 0; -363; -363; 0; 1; 2.39; 1.63
6; 0; 2.5; 3; 2; 1.4; 8; 2; 0.0667; 4; 6; 0.2; 6; 0; 2; 3; 2; 1; 8; 2; 0.0667; 4; 6; 0.2; 0; 2; -1; 0; 1; -2; 25; 7; 1; 0; 0; -143; -143; 1; 0; 1.47; 2.76
4; 1; 1.8; 6; 0; 1.5; 6; 4; -0.3; 8; 2; 0.2; 4; 1; 1; 6; 0; 1; 6; 4; -0.3; 8; 2; 0.2; 1; 0; 0; 0; 0; 0; 10; 26; 1; 0; 0; -245; -245; 1; 0; 1.51; 2.68
3; 1; 0.5; 4; 1; 0.2; 6; 4; -0.2; 6; 4; -0.1; 3; 1; 0; 4; 1; 0; 6; 4; -0.2; 6; 4; -0.1; 0; 0; 0; 0; 0; 0; 16; 23; 1; 0; 0; -57; -57; 1; 0; 1.27; 3.94
4; 1; 0.8; 2; 0; 1.5; 5; 5; 0.25; 8; 2; 0.1333; 4; 1; 0; 2; 0; 1; 5; 5; 0.25; 8; 2; 0.1333; 7; 15; -1.1818; 6; 8; -0.8571; 6; 3; 1; 0; 0; -448; -448; 0; 1; 2.52; 1.54
2; 0; 2; 4; 1; 2.4; 5; 5; 0.1333; 7; 3; -0.1; 2; 0; 2; 4; 1; 2; 5; 5; 0.1333; 7; 3; -0.1; 0; 0; 0; 0; 0; 0; 83; 5; 1; 0; 0; -489; -489; 0; 1; 3.51; 1.32
4; 2; 0.8333; 4; 2; 0.6667; 6; 4; 0.0667; 6; 4; -0.1; 4; 2; 0; 4; 2; 0; 6; 4; 0.0667; 6; 4; -0.1; 0; 0; 0; 0; 0; 0; 19; 20; 1; 0; 0; 140; 140; 0; 1; 5; 1.19
2; 0; 2; 5; 1; 1.3333; 6; 4; 0.4; 7; 3; 0.3; 2; 0; 2; 5; 1; 1; 6; 4; 0.4; 7; 3; 0.3; 10; 2; 0.25; 6; 0; 1; 24; 34; 1; 0; 0; 178; 178; 1; 0; 1.21; 4.65
4; 1; 0.4; 4; 2; 0.1667; 6; 4; -0.2; 6; 4; -0.0333; 4; 1; 0; 4; 2; 0; 6; 4; -0.2; 6; 4; -0.0333; 5; 0; 1.6; 3; 0; 1.6667; 4; 22; 1; 0; 0; 161; 161; 1; 0; 1.14; 6.11
2; 1; 2; 4; 1; 1.4; 6; 4; 0.2333; 7; 3; 0.1; 2; 1; 2; 4; 1; 1; 6; 4; 0.2333; 7; 3; 0.1; 1; 3; -0.5; 0; 1; -3; 15; 14; 1; 0; 0; -201; -201; 0; 1; 5.26; 1.18
2; 1; 0.6667; 6; 1; 1.7143; 3; 7; -0.2; 7; 3; 0.2; 2; 1; 0; 6; 1; 1; 3; 7; -0.2; 7; 3; 0.2; 1; 6; -2.4286; 1; 4; -2.4; 59; 2; 1; 0; 0; -279; -279; 0; 1; 15.46; 1.03
8; 0; 1.875; 3; 0; 0.3333; 9; 1; 0.1; 6; 4; -0.3; 8; 0; 1; 3; 0; 0; 9; 1; 0.1; 6; 4; -0.3; 1; 0; 3; 1; 0; 3; 28; 61; 1; 0; 0; 781; 781; 1; 0; 1.12; 6.71
4; 1; 1; 5; 2; 0.7143; 7; 3; 0.0333; 6; 4; -0.15; 4; 1; 1; 5; 2; 0; 7; 3; 0.0333; 6; 4; -0.15; 4; 1; 1; 2; 0; 1.5; 16; 20; 1; 0; 0; 156; 156; 1; 0; 1.7; 2.21
5; 1; 2.1667; 3; 0; 2; 8; 2; 0.35; 6; 4; -0.0333; 5; 1; 2; 3; 0; 2; 8; 2; 0.35; 6; 4; -0.0333; 11; 3; 1.9286; 6; 3; 1.1111; 5; 24; 1; 0; 0; 126; 126; 1; 0; 1.41; 3.06
3; 0; 1.6667; 6; 1; 1.7143; 8; 2; 0.5; 7; 3; -0.5; 3; 0; 1; 6; 1; 1; 8; 2; 0.5; 7; 3; -0.5; 4; 2; 1.5; 3; 1; 1.75; 3; 8; 1; 0; 0; 463; 463; 1; 0; 1.65; 2.29
5; 1; 0.5; 3; 0; 0.3333; 7; 3; -0.35; 4; 6; -0.2333; 5; 1; 0; 3; 0; 0; 7; 3; -0.35; 4; 6; -0.2333; 7; 4; 1.7273; 7; 0; 2.7143; 4; 29; 1; 0; 0; 426; 426; 1; 0; 1.1; 8.08
7; 0; 2.2857; 5; 1; 1.3333; 8; 2; -0.0667; 7; 3; -0.2; 7; 0; 2; 5; 1; 1; 8; 2; -0.0667; 7; 3; -0.2; 0; 3; -1; 0; 3; -1; 25; 14; 1; 0; 0; -244; -244; 0; 1; 4.28; 1.24
5; 1; 1; 9; 0; 1.7778; 7; 3; 0.25; 9; 1; -0.2; 5; 1; 1; 9; 0; 1; 7; 3; 0.25; 9; 1; -0.2; 0; 1; -1; 0; 1; -1; 16; 28; 1; 0; 0; -516; -516; 0; 1; 2.44; 1.59
6; 1; 0.5714; 6; 1; 1.5714; 8; 2; 0.3; 7; 3; -0.1333; 6; 1; 0; 6; 1; 1; 8; 2; 0.3; 7; 3; -0.1333; 3; 4; 0.2857; 0; 1; -1; 4; 10; 1; 0; 0; 442; 442; 1; 0; 1.66; 2.3
6; 1; 2; 6; 1; 1.2857; 8; 2; 0.35; 8; 2; 0.1; 6; 1; 2; 6; 1; 1; 8; 2; 0.35; 8; 2; 0.1; 6; 2; 1.75; 5; 2; 1.4286; 5; 14; 1; 0; 0; -84; -84; 1; 0; 1.67; 2.25
10; 0; 1.9; 7; 1; 1.875; 10; 0; 0.35; 8; 2; 0.1333; 10; 0; 1; 7; 1; 1; 10; 0; 0.35; 8; 2; 0.1333; 0; 7; -1.4286; 0; 4; -1; 28; 5; 1; 0; 0; 491; 491; 0; 1; 3.28; 1.36
7; 1; 0.75; 5; 0; 1.8; 8; 2; 0.15; 9; 1; 0.3; 7; 1; 0; 5; 0; 1; 8; 2; 0.15; 9; 1; 0.3; 3; 20; -1.4783; 0; 15; -1.8; 4; 3; 1; 0; 0; -153; -153; 0; 1; 2.57; 1.54
8; 1; 1.6667; 6; 0; 1.5; 8; 2; -0.3; 9; 1; 0.3; 8; 1; 1; 6; 0; 1; 8; 2; -0.3; 9; 1; 0.3; 24; 12; 0.4167; 10; 8; 0.0556; 5; 3; 1; 0; 0; -353; -353; 0; 1; 1.75; 2.19
0; 0; 0; 0; 0; 0; 3; 7; -0.25; 5; 5; 0.1667; 0; 0; 0; 0; 0; 0; 3; 7; -0.25; 5; 5; 0.1667; 2; 3; -0.2; 1; 2; -0.6667; 62; 81; 1; 0; 0; -355; -355; 0; 1; 1.65; 2.22
1; 0; 1; 2; 2; -0.75; 5; 5; 0.2; 6; 4; 0.3; 1; 0; 1; 2; 2; 0; 5; 5; 0.2; 6; 4; 0.3; 0; 0; 0; 0; 0; 0; 81; 91; 1; 0; 0; 98; 98; 0; 1; 1.61; 2.28
3; 1; 0; 4; 3; 0.4286; 6; 4; -0.15; 6; 4; 0.1667; 3; 1; 0; 4; 3; 0; 6; 4; -0.15; 6; 4; 0.1667; 1; 0; 3; 1; 0; 3; 61; 45; 1; 0; 0; -342; -342; 0; 1; 1.7; 2.11
2; 2; 1.25; 2; 3; -0.6; 5; 5; 0.1667; 4; 6; 0.2333; 2; 2; 1; 2; 3; 0; 5; 5; 0.1667; 4; 6; 0.2333; 5; 1; 1; 4; 1; 0.8; 15; 71; 1; 0; 0; 261; 261; 1; 0; 1.34; 3.35
4; 3; 1.1429; 2; 3; 1; 4; 6; -0.0667; 3; 7; -0.45; 4; 3; 1; 2; 3; 1; 4; 6; -0.0667; 3; 7; -0.45; 1; 0; 1; 0; 0; 0; 49; 43; 1; 0; 0; 411; 411; 0; 1; 1.66; 2.24
5; 3; 0.625; 3; 2; -0.4; 6; 4; 0.15; 6; 4; 0.3; 5; 3; 0; 3; 2; 0; 6; 4; 0.15; 6; 4; 0.3; 1; 1; -0.5; 1; 1; -0.5; 45; 61; 1; 0; 0; 324; 324; 0; 1; 1.96; 1.86
5; 2; 1.4286; 6; 4; 0; 6; 4; -0.15; 6; 4; 0.2; 5; 2; 1; 6; 4; 0; 6; 4; -0.15; 6; 4; 0.2; 3; 2; 0.4; 1; 2; -0.6667; 9; 22; 1; 0; 0; -23; -23; 1; 0; 1.43; 2.85
1; 3; -0.75; 3; 2; -0.6; 4; 6; 0.3; 6; 4; -0.2; 1; 3; 0; 3; 2; 0; 4; 6; 0.3; 6; 4; -0.2; 0; 0; 0; 0; 0; 0; 84; 91; 1; 0; 0; -266; -266; 0; 1; 1.72; 2.13
5; 2; 0.8571; 1; 1; -0.5; 6; 4; -0.2; 3; 7; 0.1; 5; 2; 0; 1; 1; 0; 6; 4; -0.2; 3; 7; 0.1; 0; 0; 0; 0; 0; 0; 34; 78; 1; 0; 0; 136; 136; 1; 0; 1.88; 1.9
1; 4; -1.2; 8; 3; 0.6364; 4; 6; 0.4; 7; 3; -0.3; 1; 4; -1; 8; 3; 0; 4; 6; 0.4; 7; 3; -0.3; 0; 0; 0; 0; 0; 0; 79; 16; 1; 0; 0; -230; -230; 0; 1; 3.63; 1.29
6; 1; 1; 5; 4; 0.2222; 7; 3; -0.2; 5; 5; -0.0333; 6; 1; 1; 5; 4; 0; 7; 3; -0.2; 5; 5; -0.0333; 0; 0; 0; 0; 0; 0; 83; 20; 1; 0; 0; 348; 348; 0; 1; 1.56; 2.44
1; 3; -0.5; 6; 4; 0.2; 5; 5; 0.4; 6; 4; 0.25; 1; 3; 0; 6; 4; 0; 5; 5; 0.4; 6; 4; 0.25; 0; 1; 0; 0; 1; 0; 13; 19; 1; 0; 0; -113; -113; 1; 0; 1.33; 3.39
6; 2; 1.125; 3; 3; 0.8333; 7; 3; 0.0667; 4; 6; 0.25; 6; 2; 1; 3; 3; 0; 7; 3; 0.0667; 4; 6; 0.25; 1; 0; -1; 0; 0; 0; 34; 43; 1; 0; 0; 258; 258; 0; 1; 1.57; 2.42
9; 3; 1.3333; 9; 3; 0.8333; 7; 3; -0.25; 8; 2; 0.1333; 9; 3; 1; 9; 3; 0; 7; 3; -0.25; 8; 2; 0.1333; 2; 0; 0.5; 1; 0; 1; 10; 38; 1; 0; 0; -450; -450; 1; 0; 1.46; 2.76
4; 2; 0; 15; 1; 1.875; 6; 4; 0.1333; 9; 1; 0.025; 4; 2; 0; 15; 1; 1; 6; 4; 0.1333; 9; 1; 0.025; 0; 2; -2; 0; 2; -2; 61; 28; 1; 0; 0; -418; -418; 0; 1; 4.86; 1.19
6; 2; 1.625; 5; 2; 0.4286; 7; 3; 0.3; 5; 5; -0.3; 6; 2; 1; 5; 2; 0; 7; 3; 0.3; 5; 5; -0.3; 7; 6; -0.3077; 6; 4; 0.1; 9; 6; 1; 0; 0; 152; 152; 0; 1; 2.16; 1.7
4; 4; -0.125; 9; 3; 0.8333; 4; 6; 0.1; 8; 2; 0.08; 4; 4; 0; 9; 3; 0; 4; 6; 0.1; 8; 2; 0.08; 0; 2; -1.5; 0; 2; -1.5; 66; 16; 1; 0; 0; -114; -114; 0; 1; 4.61; 1.21
6; 4; 0.2; 3; 2; 1; 6; 4; 0.2; 5; 5; -0.3; 6; 4; 0; 3; 2; 1; 6; 4; 0.2; 5; 5; -0.3; 1; 2; 0; 1; 1; 0.5; 20; 15; 1; 0; 0; -43; -43; 1; 0; 1.61; 2.34
1; 3; -0.5; 2; 3; -0.2; 3; 7; -0.0333; 5; 5; 0.2; 1; 3; 0; 2; 3; 0; 3; 7; -0.0333; 5; 5; 0.2; 0; 1; -4; 0; 1; -4; 44; 13; 1; 0; 0; -198; -198; 0; 1; 4.35; 1.23
4; 3; 1; 6; 2; 0.75; 4; 6; -0.45; 6; 4; -0.0667; 4; 3; 1; 6; 2; 0; 4; 6; -0.45; 6; 4; -0.0667; 0; 3; -2; 0; 2; -2; 43; 6; 1; 0; 0; -272; -272; 0; 1; 4.44; 1.22
10; 3; 0.7692; 16; 1; 1.9412; 8; 2; 0.3667; 9; 1; 0.3; 10; 3; 0; 16; 1; 1; 8; 2; 0.3667; 9; 1; 0.3; 0; 3; -2; 0; 3; -2; 16; 28; 1; 0; 0; -207; -207; 1; 0; 2.91; 1.43
3; 3; 0; 10; 3; 1.4615; 5; 5; 0.2; 8; 2; 0.275; 3; 3; 0; 10; 3; 1; 5; 5; 0.2; 8; 2; 0.275; 5; 1; 0.6667; 3; 1; 0.25; 13; 10; 1; 0; 0; 23; 23; 0; 1; 2.23; 1.67
11; 3; 1.4286; 7; 2; 1; 8; 2; 0.3667; 7; 3; -0.25; 11; 3; 1; 7; 2; 1; 8; 2; 0.3667; 7; 3; -0.25; 3; 11; -0.8571; 2; 10; -0.9167; 10; 6; 1; 0; 0; -160; -160; 1; 0; 2.1; 1.76
12; 3; 1.4667; 12; 3; 0.9333; 8; 2; 0.125; 8; 2; 0.175; 12; 3; 1; 12; 3; 0; 8; 2; 0.125; 8; 2; 0.175; 3; 2; 1; 0; 1; 0; 10; 16; 1; 0; 0; -39; -39; 1; 0; 1.72; 2.17
2; 2; -0.5; 2; 4; -0.8333; 6; 4; 0.3; 4; 6; 0.35; 1; 0; 1; 2; 2; 0; 7; 3; 0.25; 4; 6; -0.1; 0; 0; 0; 0; 0; 0; 96; 90; 0; 1; 0; 40; -29; 0; 1; 1.57; 2.39
1; 3; -0.5; 1; 1; 0; 3; 7; -0.2; 5; 5; 0.0667; 0; 1; -2; 1; 1; 0; 6; 4; 0.25; 6; 4; 0.175; 2; 5; -1.5714; 1; 5; -2; 21; 42; 0; 1; 0; -142; -98; 1; 0; 1.45; 2.75
0; 2; -2; 7; 3; 0.1; 6; 4; 0.2; 7; 3; 0; 0; 1; 0; 6; 2; 0; 4; 6; -0.35; 6; 4; -0.25; 0; 0; 0; 0; 0; 0; 74; 56; 0; 1; 0; -592; -514; 0; 1; 1.61; 2.31
1; 2; 0; 5; 5; 0.3; 2; 8; -0.25; 5; 5; -0.0667; 1; 1; 1; 3; 2; 0; 5; 5; -0.22; 4; 6; -0.35; 2; 0; 2; 2; 0; 2; 52; 68; 0; 1; 0; -307; 29; 1; 0; 1.47; 2.71
3; 4; 0.4286; 6; 4; 0.7; 3; 7; -0.2; 6; 4; -0.3; 0; 1; -3; 5; 1; 1; 7; 3; 0.2; 6; 4; -0.25; 9; 2; 1.2727; 1; 2; 0; 7; 36; 0; 1; 0; -49; 211; 0; 1; 1.65; 2.26
9; 3; 1.3333; 2; 3; -0.2; 7; 3; 0.2; 3; 7; -0.1; 3; 1; 1; 2; 1; 1; 7; 3; 0.25; 7; 3; 0.3; 1; 0; 2; 1; 0; 2; 8; 37; 0; 1; 0; 432; 212; 0; 1; 1.26; 3.98
2; 2; 0.25; 4; 4; 0.375; 3; 7; -0.2333; 5; 5; 0.3667; 2; 1; 1; 2; 1; 0; 6; 4; -0.0333; 5; 5; 0.1333; 0; 0; 0; 0; 0; 0; 52; 88; 0; 1; 0; -139; 93; 0; 1; 1.72; 2.14
2; 3; 0.2; 5; 5; 0.5; 4; 6; 0.0667; 5; 5; 0.5; 1; 1; 0; 4; 2; 0; 6; 4; -0.0667; 5; 5; -0.2; 7; 0; 1.7143; 4; 0; 1.75; 21; 54; 0; 1; 0; 177; 161; 0; 1; 1.57; 2.42
8; 3; 0.3636; 5; 3; 0.5; 7; 3; -0.05; 6; 4; 0.4; 7; 2; 0; 3; 1; 0; 7; 3; -0.4667; 5; 5; -0.15; 0; 1; -4; 0; 1; -4; 56; 67; 0; 1; 0; 392; 283; 0; 1; 4.4; 1.22
8; 5; 0.3077; 3; 4; 0.2857; 6; 4; -0.1333; 5; 5; 0.3; 1; 0; 2; 2; 1; 1; 8; 2; -0.1; 6; 4; 0.3667; 0; 0; 0; 0; 0; 0; 20; 76; 0; 1; 0; 187; 495; 1; 0; 1.19; 4.74
5; 4; 0.4444; 9; 5; 0.5; 5; 5; -0.2; 7; 3; 0.125; 3; 1; 0; 2; 0; 2; 5; 5; 0.125; 9; 1; 0.1; 0; 1; -1; 0; 0; 0; 88; 20; 0; 1; 0; -128; -550; 0; 1; 3.3; 1.35
7; 5; 0.9167; 10; 5; 0.6667; 6; 4; -0.35; 7; 3; 0.25; 6; 2; 1; 3; 0; 2; 6; 4; -0.1333; 9; 1; 0.35; 0; 0; 0; 0; 0; 0; 54; 20; 0; 1; 0; -224; -488; 0; 1; 3.29; 1.35
11; 5; 0.8125; 7; 3; 0.7; 7; 3; 0.175; 7; 3; 0.0333; 4; 0; 2; 5; 1; 0; 9; 1; 0.25; 7; 3; 0.45; 1; 0; 1; 1; 0; 1; 20; 67; 0; 1; 0; 35; 94; 1; 0; 1.26; 4.01
1; 1; 1; 4; 2; 0.8333; 6; 4; 0.15; 6; 4; 0.35; 1; 1; 1; 4; 2; 0; 6; 4; 0.15; 6; 4; 0.35; 3; 1; -0.5; 1; 0; 2; 55; 87; 1; 0; 0; 145; 145; 1; 0; 1.87; 1.87
5; 3; -0.125; 4; 4; 1; 6; 4; 0.25; 4; 6; -0.0667; 5; 3; 0; 4; 4; 1; 6; 4; 0.25; 4; 6; -0.0667; 2; 7; -1.6667; 0; 3; -1.6667; 29; 49; 1; 0; 0; 55; 55; 0; 1; 2.93; 1.42
4; 6; -0.3; 6; 3; 0.4444; 4; 6; -0.25; 6; 4; -0.0333; 4; 6; 0; 6; 3; 0; 4; 6; -0.25; 6; 4; -0.0333; 2; 0; 1.5; 1; 0; 2; 66; 61; 1; 0; 0; -107; -107; 1; 0; 2.24; 1.65
1; 4; -1; 3; 4; -0.4286; 3; 7; -0.3; 3; 7; -0.1333; 1; 4; -1; 3; 4; 0; 3; 7; -0.3; 3; 7; -0.1333; 0; 0; 0; 0; 0; 0; 84; 41; 1; 0; 0; -200; -200; 1; 0; 1.7; 2.18
1; 6; -1.8571; 6; 5; -0.2727; 2; 8; 0.25; 5; 5; -0.15; 1; 6; -1; 6; 5; 0; 2; 8; 0.25; 5; 5; -0.15; 1; 5; -0.6667; 1; 3; -0.25; 27; 22; 1; 0; 0; -426; -426; 1; 0; 3.76; 1.28
